"","Customer_ID","area_code"
"44175",1044175,13
"44176",1044176,13
"44177",1044177,4
"44178",1044178,13
"44179",1044179,9
"44180",1044180,16
"44181",1044181,13
"44182",1044182,8
"44183",1044183,8
"44184",1044184,13
"44185",1044185,13
"44186",1044186,3
"44187",1044187,4
"44188",1044188,14
"44189",1044189,19
"44190",1044190,10
"44191",1044191,2
"44192",1044192,13
"44193",1044193,7
"44194",1044194,15
"44195",1044195,13
"44196",1044196,14
"44197",1044197,3
"44198",1044198,16
"44199",1044199,12
"44200",1044200,13
"44201",1044201,5
"44202",1044202,7
"44203",1044203,1
"44204",1044204,19
"44205",1044205,7
"44206",1044206,18
"44207",1044207,17
"44208",1044208,4
"44209",1044209,16
"44210",1044210,13
"44211",1044211,17
"44212",1044212,14
"44213",1044213,2
"44214",1044214,8
"44215",1044215,1
"44216",1044216,6
"44217",1044217,13
"44218",1044218,6
"44219",1044219,13
"44220",1044220,7
"44221",1044221,4
"44222",1044222,10
"44223",1044223,13
"44224",1044224,5
"44225",1044225,6
"44226",1044226,1
"44227",1044227,10
"44228",1044228,18
"44229",1044229,6
"44230",1044230,16
"44231",1044231,15
"44232",1044232,13
"44233",1044233,9
"44234",1044234,7
"44235",1044235,2
"44236",1044236,19
"44237",1044237,13
"44238",1044238,1
"44239",1044239,16
"44240",1044240,14
"44241",1044241,17
"44242",1044242,4
"44243",1044243,19
"44244",1044244,14
"44245",1044245,4
"44246",1044246,13
"44247",1044247,17
"44248",1044248,15
"44249",1044249,6
"44250",1044250,6
"44251",1044251,4
"44252",1044252,12
"44253",1044253,12
"44254",1044254,9
"44255",1044255,9
"44256",1044256,18
"44257",1044257,7
"44258",1044258,13
"44259",1044259,3
"44260",1044260,9
"44261",1044261,19
"44262",1044262,18
"44263",1044263,4
"44264",1044264,12
"44265",1044265,9
"44266",1044266,4
"44267",1044267,13
"44268",1044268,5
"44269",1044269,13
"44270",1044270,16
"44271",1044271,1
"44272",1044272,8
"44273",1044273,3
"44274",1044274,1
"44275",1044275,14
"44276",1044276,3
"44277",1044277,5
"44278",1044278,18
"44279",1044279,12
"44280",1044280,8
"44281",1044281,17
"44282",1044282,7
"44283",1044283,16
"44284",1044284,13
"44285",1044285,4
"44286",1044286,5
"44287",1044287,7
"44288",1044288,10
"44289",1044289,10
"44290",1044290,17
"44291",1044291,8
"44292",1044292,13
"44293",1044293,5
"44294",1044294,5
"44295",1044295,13
"44296",1044296,12
"44297",1044297,17
"44298",1044298,3
"44299",1044299,9
"44300",1044300,7
"44301",1044301,5
"44302",1044302,10
"44303",1044303,18
"44304",1044304,2
"44305",1044305,19
"44306",1044306,17
"44307",1044307,14
"44308",1044308,14
"44309",1044309,10
"44310",1044310,13
"44311",1044311,3
"44312",1044312,4
"44313",1044313,19
"44314",1044314,13
"44315",1044315,6
"44316",1044316,1
"44317",1044317,6
"44318",1044318,7
"44319",1044319,10
"44320",1044320,13
"44321",1044321,12
"44322",1044322,17
"44323",1044323,19
"44324",1044324,13
"44325",1044325,13
"44326",1044326,13
"44327",1044327,8
"44328",1044328,10
"44329",1044329,12
"44330",1044330,13
"44331",1044331,17
"44332",1044332,13
"44333",1044333,6
"44334",1044334,16
"44335",1044335,14
"44336",1044336,7
"44337",1044337,8
"44338",1044338,9
"44339",1044339,1
"44340",1044340,2
"44341",1044341,13
"44342",1044342,6
"44343",1044343,10
"44344",1044344,13
"44345",1044345,3
"44346",1044346,11
"44347",1044347,14
"44348",1044348,4
"44349",1044349,4
"44350",1044350,1
"44351",1044351,16
"44352",1044352,12
"44353",1044353,1
"44354",1044354,18
"44355",1044355,10
"44356",1044356,3
"44357",1044357,19
"44358",1044358,8
"44359",1044359,19
"44360",1044360,14
"44361",1044361,2
"44362",1044362,2
"44363",1044363,6
"44364",1044364,11
"44365",1044365,13
"44366",1044366,17
"44367",1044367,2
"44368",1044368,12
"44369",1044369,1
"44370",1044370,4
"44371",1044371,2
"44372",1044372,16
"44373",1044373,19
"44374",1044374,10
"44375",1044375,8
"44376",1044376,13
"44377",1044377,4
"44378",1044378,9
"44379",1044379,8
"44380",1044380,3
"44381",1044381,6
"44382",1044382,19
"44383",1044383,13
"44384",1044384,17
"44385",1044385,18
"44386",1044386,16
"44387",1044387,13
"44388",1044388,19
"44389",1044389,18
"44390",1044390,5
"44391",1044391,19
"44392",1044392,3
"44393",1044393,18
"44394",1044394,11
"44395",1044395,9
"44396",1044396,14
"44397",1044397,9
"44398",1044398,14
"44399",1044399,16
"44400",1044400,15
"44401",1044401,13
"44402",1044402,17
"44403",1044403,15
"44404",1044404,3
"44405",1044405,5
"44406",1044406,19
"44407",1044407,4
"44408",1044408,9
"44409",1044409,10
"44410",1044410,5
"44411",1044411,14
"44412",1044412,6
"44413",1044413,13
"44414",1044414,3
"44415",1044415,4
"44416",1044416,2
"44417",1044417,3
"44418",1044418,2
"44419",1044419,5
"44420",1044420,12
"44421",1044421,5
"44422",1044422,13
"44423",1044423,6
"44424",1044424,1
"44425",1044425,12
"44426",1044426,4
"44427",1044427,12
"44428",1044428,6
"44429",1044429,3
"44430",1044430,13
"44431",1044431,13
"44432",1044432,4
"44433",1044433,10
"44434",1044434,5
"44435",1044435,13
"44436",1044436,14
"44437",1044437,17
"44438",1044438,13
"44439",1044439,13
"44440",1044440,3
"44441",1044441,3
"44442",1044442,17
"44443",1044443,13
"44444",1044444,13
"44445",1044445,14
"44446",1044446,14
"44447",1044447,19
"44448",1044448,10
"44449",1044449,6
"44450",1044450,13
"44451",1044451,2
"44452",1044452,2
"44453",1044453,4
"44454",1044454,15
"44455",1044455,16
"44456",1044456,14
"44457",1044457,6
"44458",1044458,19
"44459",1044459,2
"44460",1044460,8
"44461",1044461,2
"44462",1044462,19
"44463",1044463,13
"44464",1044464,15
"44465",1044465,16
"44466",1044466,12
"44467",1044467,11
"44468",1044468,18
"44469",1044469,13
"44470",1044470,16
"44471",1044471,16
"44472",1044472,13
"44473",1044473,13
"44474",1044474,16
"44475",1044475,16
"44476",1044476,5
"44477",1044477,3
"44478",1044478,14
"44479",1044479,12
"44480",1044480,2
"44481",1044481,1
"44482",1044482,5
"44483",1044483,11
"44484",1044484,17
"44485",1044485,5
"44486",1044486,5
"44487",1044487,4
"44488",1044488,10
"44489",1044489,13
"44490",1044490,13
"44491",1044491,8
"44492",1044492,5
"44493",1044493,14
"44494",1044494,10
"44495",1044495,16
"44496",1044496,NA
"44497",1044497,13
"44498",1044498,7
"44499",1044499,2
"44500",1044500,17
"44501",1044501,5
"44502",1044502,3
"44503",1044503,11
"44504",1044504,8
"44505",1044505,4
"44506",1044506,8
"44507",1044507,5
"44508",1044508,14
"44509",1044509,2
"44510",1044510,17
"44511",1044511,17
"44512",1044512,12
"44513",1044513,16
"44514",1044514,12
"44515",1044515,19
"44516",1044516,19
"44517",1044517,4
"44518",1044518,9
"44519",1044519,4
"44520",1044520,10
"44521",1044521,10
"44522",1044522,7
"44523",1044523,7
"44524",1044524,5
"44525",1044525,11
"44526",1044526,18
"44527",1044527,3
"44528",1044528,2
"44529",1044529,2
"44530",1044530,4
"44531",1044531,2
"44532",1044532,5
"44533",1044533,3
"44534",1044534,14
"44535",1044535,17
"44536",1044536,13
"44537",1044537,8
"44538",1044538,8
"44539",1044539,13
"44540",1044540,12
"44541",1044541,6
"44542",1044542,12
"44543",1044543,4
"44544",1044544,8
"44545",1044545,2
"44546",1044546,4
"44547",1044547,13
"44548",1044548,17
"44549",1044549,5
"44550",1044550,13
"44551",1044551,13
"44552",1044552,19
"44553",1044553,15
"44554",1044554,13
"44555",1044555,17
"44556",1044556,13
"44557",1044557,13
"44558",1044558,13
"44559",1044559,14
"44560",1044560,18
"44561",1044561,8
"44562",1044562,2
"44563",1044563,8
"44564",1044564,11
"44565",1044565,15
"44566",1044566,16
"44567",1044567,1
"44568",1044568,8
"44569",1044569,14
"44570",1044570,2
"44571",1044571,13
"44572",1044572,5
"44573",1044573,8
"44574",1044574,16
"44575",1044575,4
"44576",1044576,5
"44577",1044577,17
"44578",1044578,2
"44579",1044579,6
"44580",1044580,8
"44581",1044581,16
"44582",1044582,13
"44583",1044583,5
"44584",1044584,2
"44585",1044585,5
"44586",1044586,13
"44587",1044587,13
"44588",1044588,7
"44589",1044589,2
"44590",1044590,3
"44591",1044591,8
"44592",1044592,14
"44593",1044593,17
"44594",1044594,11
"44595",1044595,10
"44596",1044596,2
"44597",1044597,16
"44598",1044598,14
"44599",1044599,4
"44600",1044600,4
"44601",1044601,2
"44602",1044602,8
"44603",1044603,19
"44604",1044604,12
"44605",1044605,16
"44606",1044606,5
"44607",1044607,19
"44608",1044608,13
"44609",1044609,14
"44610",1044610,6
"44611",1044611,14
"44612",1044612,4
"44613",1044613,19
"44614",1044614,2
"44615",1044615,1
"44616",1044616,13
"44617",1044617,2
"44618",1044618,3
"44619",1044619,18
"44620",1044620,9
"44621",1044621,16
"44622",1044622,11
"44623",1044623,2
"44624",1044624,8
"44625",1044625,3
"44626",1044626,10
"44627",1044627,9
"44628",1044628,12
"44629",1044629,13
"44630",1044630,17
"44631",1044631,1
"44632",1044632,2
"44633",1044633,8
"44634",1044634,13
"44635",1044635,19
"44636",1044636,19
"44637",1044637,13
"44638",1044638,14
"44639",1044639,13
"44640",1044640,4
"44641",1044641,11
"44642",1044642,13
"44643",1044643,4
"44644",1044644,16
"44645",1044645,8
"44646",1044646,19
"44647",1044647,10
"44648",1044648,13
"44649",1044649,16
"44650",1044650,16
"44651",1044651,14
"44652",1044652,19
"44653",1044653,3
"44654",1044654,13
"44655",1044655,11
"44656",1044656,16
"44657",1044657,12
"44658",1044658,13
"44659",1044659,14
"44660",1044660,14
"44661",1044661,2
"44662",1044662,1
"44663",1044663,2
"44664",1044664,16
"44665",1044665,4
"44666",1044666,13
"44667",1044667,16
"44668",1044668,16
"44669",1044669,16
"44670",1044670,4
"44671",1044671,17
"44672",1044672,12
"44673",1044673,8
"44674",1044674,12
"44675",1044675,1
"44676",1044676,2
"44677",1044677,19
"44678",1044678,16
"44679",1044679,13
"44680",1044680,16
"44681",1044681,17
"44682",1044682,8
"44683",1044683,6
"44684",1044684,10
"44685",1044685,10
"44686",1044686,10
"44687",1044687,13
"44688",1044688,10
"44689",1044689,12
"44690",1044690,17
"44691",1044691,11
"44692",1044692,13
"44693",1044693,16
"44694",1044694,7
"44695",1044695,19
"44696",1044696,8
"44697",1044697,8
"44698",1044698,8
"44699",1044699,13
"44700",1044700,13
"44701",1044701,3
"44702",1044702,14
"44703",1044703,13
"44704",1044704,14
"44705",1044705,11
"44706",1044706,4
"44707",1044707,2
"44708",1044708,6
"44709",1044709,19
"44710",1044710,8
"44711",1044711,14
"44712",1044712,3
"44713",1044713,19
"44714",1044714,15
"44715",1044715,5
"44716",1044716,16
"44717",1044717,14
"44718",1044718,5
"44719",1044719,9
"44720",1044720,2
"44721",1044721,5
"44722",1044722,14
"44723",1044723,13
"44724",1044724,11
"44725",1044725,5
"44726",1044726,11
"44727",1044727,16
"44728",1044728,12
"44729",1044729,1
"44730",1044730,8
"44731",1044731,13
"44732",1044732,13
"44733",1044733,8
"44734",1044734,16
"44735",1044735,11
"44736",1044736,12
"44737",1044737,2
"44738",1044738,17
"44739",1044739,8
"44740",1044740,11
"44741",1044741,13
"44742",1044742,13
"44743",1044743,3
"44744",1044744,16
"44745",1044745,12
"44746",1044746,18
"44747",1044747,6
"44748",1044748,12
"44749",1044749,14
"44750",1044750,8
"44751",1044751,18
"44752",1044752,4
"44753",1044753,14
"44754",1044754,13
"44755",1044755,3
"44756",1044756,13
"44757",1044757,15
"44758",1044758,18
"44759",1044759,17
"44760",1044760,13
"44761",1044761,12
"44762",1044762,6
"44763",1044763,5
"44764",1044764,17
"44765",1044765,19
"44766",1044766,13
"44767",1044767,14
"44768",1044768,13
"44769",1044769,10
"44770",1044770,14
"44771",1044771,14
"44772",1044772,2
"44773",1044773,11
"44774",1044774,17
"44775",1044775,16
"44776",1044776,19
"44777",1044777,11
"44778",1044778,11
"44779",1044779,10
"44780",1044780,17
"44781",1044781,6
"44782",1044782,13
"44783",1044783,8
"44784",1044784,16
"44785",1044785,10
"44786",1044786,17
"44787",1044787,14
"44788",1044788,11
"44789",1044789,3
"44790",1044790,4
"44791",1044791,12
"44792",1044792,9
"44793",1044793,17
"44794",1044794,17
"44795",1044795,5
"44796",1044796,11
"44797",1044797,10
"44798",1044798,14
"44799",1044799,11
"44800",1044800,13
"44801",1044801,9
"44802",1044802,14
"44803",1044803,4
"44804",1044804,7
"44805",1044805,13
"44806",1044806,6
"44807",1044807,16
"44808",1044808,13
"44809",1044809,4
"44810",1044810,17
"44811",1044811,15
"44812",1044812,18
"44813",1044813,13
"44814",1044814,3
"44815",1044815,4
"44816",1044816,9
"44817",1044817,17
"44818",1044818,8
"44819",1044819,5
"44820",1044820,3
"44821",1044821,18
"44822",1044822,12
"44823",1044823,13
"44824",1044824,9
"44825",1044825,16
"44826",1044826,4
"44827",1044827,10
"44828",1044828,14
"44829",1044829,19
"44830",1044830,5
"44831",1044831,8
"44832",1044832,13
"44833",1044833,9
"44834",1044834,10
"44835",1044835,3
"44836",1044836,18
"44837",1044837,15
"44838",1044838,19
"44839",1044839,7
"44840",1044840,2
"44841",1044841,18
"44842",1044842,16
"44843",1044843,12
"44844",1044844,9
"44845",1044845,17
"44846",1044846,8
"44847",1044847,6
"44848",1044848,19
"44849",1044849,10
"44850",1044850,3
"44851",1044851,15
"44852",1044852,16
"44853",1044853,10
"44854",1044854,9
"44855",1044855,5
"44856",1044856,4
"44857",1044857,10
"44858",1044858,6
"44859",1044859,6
"44860",1044860,16
"44861",1044861,14
"44862",1044862,14
"44863",1044863,15
"44864",1044864,9
"44865",1044865,13
"44866",1044866,10
"44867",1044867,4
"44868",1044868,8
"44869",1044869,3
"44870",1044870,19
"44871",1044871,17
"44872",1044872,16
"44873",1044873,18
"44874",1044874,13
"44875",1044875,2
"44876",1044876,14
"44877",1044877,15
"44878",1044878,16
"44879",1044879,1
"44880",1044880,7
"44881",1044881,8
"44882",1044882,17
"44883",1044883,11
"44884",1044884,14
"44885",1044885,19
"44886",1044886,18
"44887",1044887,3
"44888",1044888,11
"44889",1044889,8
"44890",1044890,4
"44891",1044891,11
"44892",1044892,17
"44893",1044893,15
"44894",1044894,14
"44895",1044895,2
"44896",1044896,18
"44897",1044897,16
"44898",1044898,13
"44899",1044899,18
"44900",1044900,12
"44901",1044901,18
"44902",1044902,15
"44903",1044903,1
"44904",1044904,16
"44905",1044905,2
"44906",1044906,14
"44907",1044907,2
"44908",1044908,15
"44909",1044909,11
"44910",1044910,4
"44911",1044911,13
"44912",1044912,19
"44913",1044913,16
"44914",1044914,14
"44915",1044915,3
"44916",1044916,12
"44917",1044917,14
"44918",1044918,5
"44919",1044919,3
"44920",1044920,19
"44921",1044921,13
"44922",1044922,15
"44923",1044923,14
"44924",1044924,16
"44925",1044925,15
"44926",1044926,13
"44927",1044927,8
"44928",1044928,4
"44929",1044929,14
"44930",1044930,13
"44931",1044931,8
"44932",1044932,19
"44933",1044933,3
"44934",1044934,5
"44935",1044935,12
"44936",1044936,13
"44937",1044937,6
"44938",1044938,6
"44939",1044939,17
"44940",1044940,9
"44941",1044941,18
"44942",1044942,16
"44943",1044943,3
"44944",1044944,18
"44945",1044945,11
"44946",1044946,19
"44947",1044947,2
"44948",1044948,4
"44949",1044949,2
"44950",1044950,8
"44951",1044951,12
"44952",1044952,13
"44953",1044953,1
"44954",1044954,13
"44955",1044955,14
"44956",1044956,2
"44957",1044957,12
"44958",1044958,14
"44959",1044959,8
"44960",1044960,13
"44961",1044961,10
"44962",1044962,19
"44963",1044963,13
"44964",1044964,2
"44965",1044965,2
"44966",1044966,3
"44967",1044967,11
"44968",1044968,5
"44969",1044969,2
"44970",1044970,4
"44971",1044971,18
"44972",1044972,1
"44973",1044973,18
"44974",1044974,7
"44975",1044975,13
"44976",1044976,8
"44977",1044977,5
"44978",1044978,11
"44979",1044979,14
"44980",1044980,13
"44981",1044981,12
"44982",1044982,4
"44983",1044983,16
"44984",1044984,12
"44985",1044985,4
"44986",1044986,4
"44987",1044987,15
"44988",1044988,3
"44989",1044989,6
"44990",1044990,16
"44991",1044991,2
"44992",1044992,10
"44993",1044993,14
"44994",1044994,12
"44995",1044995,5
"44996",1044996,13
"44997",1044997,8
"44998",1044998,18
"44999",1044999,15
"45000",1045000,13
"45001",1045001,19
"45002",1045002,13
"45003",1045003,10
"45004",1045004,3
"45005",1045005,19
"45006",1045006,13
"45007",1045007,4
"45008",1045008,4
"45009",1045009,14
"45010",1045010,10
"45011",1045011,18
"45012",1045012,2
"45013",1045013,13
"45014",1045014,1
"45015",1045015,16
"45016",1045016,17
"45017",1045017,1
"45018",1045018,16
"45019",1045019,2
"45020",1045020,17
"45021",1045021,5
"45022",1045022,19
"45023",1045023,12
"45024",1045024,5
"45025",1045025,17
"45026",1045026,19
"45027",1045027,7
"45028",1045028,2
"45029",1045029,13
"45030",1045030,1
"45031",1045031,14
"45032",1045032,8
"45033",1045033,17
"45034",1045034,1
"45035",1045035,4
"45036",1045036,14
"45037",1045037,15
"45038",1045038,15
"45039",1045039,14
"45040",1045040,5
"45041",1045041,4
"45042",1045042,14
"45043",1045043,13
"45044",1045044,18
"45045",1045045,13
"45046",1045046,1
"45047",1045047,9
"45048",1045048,16
"45049",1045049,15
"45050",1045050,6
"45051",1045051,11
"45052",1045052,17
"45053",1045053,14
"45054",1045054,19
"45055",1045055,8
"45056",1045056,14
"45057",1045057,14
"45058",1045058,2
"45059",1045059,13
"45060",1045060,8
"45061",1045061,8
"45062",1045062,12
"45063",1045063,13
"45064",1045064,12
"45065",1045065,15
"45066",1045066,8
"45067",1045067,4
"45068",1045068,17
"45069",1045069,8
"45070",1045070,12
"45071",1045071,18
"45072",1045072,17
"45073",1045073,11
"45074",1045074,10
"45075",1045075,13
"45076",1045076,12
"45077",1045077,10
"45078",1045078,10
"45079",1045079,6
"45080",1045080,1
"45081",1045081,16
"45082",1045082,11
"45083",1045083,14
"45084",1045084,5
"45085",1045085,2
"45086",1045086,12
"45087",1045087,1
"45088",1045088,12
"45089",1045089,14
"45090",1045090,6
"45091",1045091,13
"45092",1045092,13
"45093",1045093,17
"45094",1045094,16
"45095",1045095,11
"45096",1045096,17
"45097",1045097,19
"45098",1045098,10
"45099",1045099,15
"45100",1045100,9
"45101",1045101,6
"45102",1045102,17
"45103",1045103,6
"45104",1045104,14
"45105",1045105,1
"45106",1045106,13
"45107",1045107,8
"45108",1045108,4
"45109",1045109,2
"45110",1045110,13
"45111",1045111,3
"45112",1045112,1
"45113",1045113,16
"45114",1045114,10
"45115",1045115,5
"45116",1045116,13
"45117",1045117,4
"45118",1045118,12
"45119",1045119,9
"45120",1045120,8
"45121",1045121,4
"45122",1045122,13
"45123",1045123,19
"45124",1045124,2
"45125",1045125,19
"45126",1045126,12
"45127",1045127,1
"45128",1045128,8
"45129",1045129,14
"45130",1045130,7
"45131",1045131,17
"45132",1045132,17
"45133",1045133,8
"45134",1045134,7
"45135",1045135,13
"45136",1045136,14
"45137",1045137,4
"45138",1045138,19
"45139",1045139,4
"45140",1045140,2
"45141",1045141,10
"45142",1045142,4
"45143",1045143,4
"45144",1045144,15
"45145",1045145,4
"45146",1045146,13
"45147",1045147,11
"45148",1045148,13
"45149",1045149,7
"45150",1045150,18
"45151",1045151,18
"45152",1045152,17
"45153",1045153,17
"45154",1045154,13
"45155",1045155,5
"45156",1045156,16
"45157",1045157,11
"45158",1045158,1
"45159",1045159,4
"45160",1045160,10
"45161",1045161,3
"45162",1045162,7
"45163",1045163,13
"45164",1045164,5
"45165",1045165,9
"45166",1045166,17
"45167",1045167,13
"45168",1045168,4
"45169",1045169,4
"45170",1045170,4
"45171",1045171,14
"45172",1045172,16
"45173",1045173,16
"45174",1045174,2
"45175",1045175,2
"45176",1045176,16
"45177",1045177,18
"45178",1045178,17
"45179",1045179,13
"45180",1045180,12
"45181",1045181,7
"45182",1045182,3
"45183",1045183,2
"45184",1045184,17
"45185",1045185,11
"45186",1045186,17
"45187",1045187,13
"45188",1045188,8
"45189",1045189,18
"45190",1045190,10
"45191",1045191,5
"45192",1045192,12
"45193",1045193,5
"45194",1045194,5
"45195",1045195,14
"45196",1045196,6
"45197",1045197,8
"45198",1045198,8
"45199",1045199,1
"45200",1045200,2
"45201",1045201,5
"45202",1045202,1
"45203",1045203,13
"45204",1045204,13
"45205",1045205,11
"45206",1045206,12
"45207",1045207,11
"45208",1045208,8
"45209",1045209,16
"45210",1045210,14
"45211",1045211,13
"45212",1045212,12
"45213",1045213,14
"45214",1045214,19
"45215",1045215,11
"45216",1045216,19
"45217",1045217,12
"45218",1045218,13
"45219",1045219,12
"45220",1045220,2
"45221",1045221,4
"45222",1045222,11
"45223",1045223,10
"45224",1045224,12
"45225",1045225,2
"45226",1045226,13
"45227",1045227,16
"45228",1045228,6
"45229",1045229,16
"45230",1045230,16
"45231",1045231,13
"45232",1045232,14
"45233",1045233,10
"45234",1045234,19
"45235",1045235,16
"45236",1045236,13
"45237",1045237,13
"45238",1045238,17
"45239",1045239,17
"45240",1045240,12
"45241",1045241,9
"45242",1045242,17
"45243",1045243,19
"45244",1045244,19
"45245",1045245,8
"45246",1045246,13
"45247",1045247,9
"45248",1045248,18
"45249",1045249,13
"45250",1045250,12
"45251",1045251,13
"45252",1045252,17
"45253",1045253,16
"45254",1045254,3
"45255",1045255,16
"45256",1045256,10
"45257",1045257,17
"45258",1045258,9
"45259",1045259,6
"45260",1045260,9
"45261",1045261,17
"45262",1045262,3
"45263",1045263,17
"45264",1045264,8
"45265",1045265,2
"45266",1045266,13
"45267",1045267,3
"45268",1045268,13
"45269",1045269,5
"45270",1045270,2
"45271",1045271,17
"45272",1045272,19
"45273",1045273,13
"45274",1045274,10
"45275",1045275,12
"45276",1045276,13
"45277",1045277,10
"45278",1045278,13
"45279",1045279,10
"45280",1045280,2
"45281",1045281,17
"45282",1045282,12
"45283",1045283,16
"45284",1045284,19
"45285",1045285,8
"45286",1045286,5
"45287",1045287,2
"45288",1045288,4
"45289",1045289,2
"45290",1045290,2
"45291",1045291,10
"45292",1045292,16
"45293",1045293,13
"45294",1045294,2
"45295",1045295,11
"45296",1045296,4
"45297",1045297,13
"45298",1045298,18
"45299",1045299,14
"45300",1045300,6
"45301",1045301,14
"45302",1045302,16
"45303",1045303,2
"45304",1045304,12
"45305",1045305,12
"45306",1045306,7
"45307",1045307,15
"45308",1045308,3
"45309",1045309,2
"45310",1045310,13
"45311",1045311,19
"45312",1045312,12
"45313",1045313,17
"45314",1045314,14
"45315",1045315,8
"45316",1045316,17
"45317",1045317,19
"45318",1045318,13
"45319",1045319,14
"45320",1045320,19
"45321",1045321,18
"45322",1045322,17
"45323",1045323,14
"45324",1045324,7
"45325",1045325,9
"45326",1045326,13
"45327",1045327,16
"45328",1045328,14
"45329",1045329,11
"45330",1045330,19
"45331",1045331,19
"45332",1045332,17
"45333",1045333,12
"45334",1045334,19
"45335",1045335,11
"45336",1045336,8
"45337",1045337,4
"45338",1045338,14
"45339",1045339,13
"45340",1045340,8
"45341",1045341,11
"45342",1045342,12
"45343",1045343,7
"45344",1045344,7
"45345",1045345,5
"45346",1045346,10
"45347",1045347,3
"45348",1045348,4
"45349",1045349,8
"45350",1045350,12
"45351",1045351,19
"45352",1045352,12
"45353",1045353,2
"45354",1045354,4
"45355",1045355,10
"45356",1045356,14
"45357",1045357,11
"45358",1045358,4
"45359",1045359,11
"45360",1045360,11
"45361",1045361,18
"45362",1045362,14
"45363",1045363,13
"45364",1045364,8
"45365",1045365,13
"45366",1045366,12
"45367",1045367,10
"45368",1045368,10
"45369",1045369,11
"45370",1045370,16
"45371",1045371,2
"45372",1045372,5
"45373",1045373,16
"45374",1045374,2
"45375",1045375,16
"45376",1045376,1
"45377",1045377,15
"45378",1045378,11
"45379",1045379,15
"45380",1045380,14
"45381",1045381,2
"45382",1045382,11
"45383",1045383,11
"45384",1045384,4
"45385",1045385,2
"45386",1045386,4
"45387",1045387,11
"45388",1045388,13
"45389",1045389,10
"45390",1045390,16
"45391",1045391,10
"45392",1045392,19
"45393",1045393,14
"45394",1045394,13
"45395",1045395,3
"45396",1045396,17
"45397",1045397,13
"45398",1045398,16
"45399",1045399,18
"45400",1045400,1
"45401",1045401,8
"45402",1045402,9
"45403",1045403,18
"45404",1045404,9
"45405",1045405,13
"45406",1045406,2
"45407",1045407,2
"45408",1045408,16
"45409",1045409,12
"45410",1045410,10
"45411",1045411,7
"45412",1045412,17
"45413",1045413,12
"45414",1045414,17
"45415",1045415,13
"45416",1045416,9
"45417",1045417,5
"45418",1045418,19
"45419",1045419,19
"45420",1045420,5
"45421",1045421,16
"45422",1045422,17
"45423",1045423,8
"45424",1045424,1
"45425",1045425,12
"45426",1045426,13
"45427",1045427,3
"45428",1045428,13
"45429",1045429,15
"45430",1045430,16
"45431",1045431,19
"45432",1045432,13
"45433",1045433,16
"45434",1045434,4
"45435",1045435,16
"45436",1045436,2
"45437",1045437,11
"45438",1045438,18
"45439",1045439,10
"45440",1045440,3
"45441",1045441,1
"45442",1045442,8
"45443",1045443,13
"45444",1045444,1
"45445",1045445,13
"45446",1045446,17
"45447",1045447,4
"45448",1045448,14
"45449",1045449,10
"45450",1045450,16
"45451",1045451,11
"45452",1045452,19
"45453",1045453,12
"45454",1045454,5
"45455",1045455,2
"45456",1045456,8
"45457",1045457,15
"45458",1045458,18
"45459",1045459,16
"45460",1045460,15
"45461",1045461,13
"45462",1045462,11
"45463",1045463,13
"45464",1045464,13
"45465",1045465,6
"45466",1045466,17
"45467",1045467,13
"45468",1045468,11
"45469",1045469,3
"45470",1045470,8
"45471",1045471,8
"45472",1045472,5
"45473",1045473,19
"45474",1045474,17
"45475",1045475,4
"45476",1045476,14
"45477",1045477,8
"45478",1045478,13
"45479",1045479,15
"45480",1045480,4
"45481",1045481,7
"45482",1045482,18
"45483",1045483,19
"45484",1045484,4
"45485",1045485,4
"45486",1045486,9
"45487",1045487,3
"45488",1045488,8
"45489",1045489,19
"45490",1045490,13
"45491",1045491,16
"45492",1045492,19
"45493",1045493,11
"45494",1045494,5
"45495",1045495,8
"45496",1045496,2
"45497",1045497,12
"45498",1045498,6
"45499",1045499,11
"45500",1045500,12
"45501",1045501,1
"45502",1045502,13
"45503",1045503,5
"45504",1045504,19
"45505",1045505,18
"45506",1045506,19
"45507",1045507,13
"45508",1045508,1
"45509",1045509,17
"45510",1045510,3
"45511",1045511,8
"45512",1045512,3
"45513",1045513,15
"45514",1045514,12
"45515",1045515,12
"45516",1045516,5
"45517",1045517,13
"45518",1045518,17
"45519",1045519,14
"45520",1045520,17
"45521",1045521,15
"45522",1045522,16
"45523",1045523,5
"45524",1045524,16
"45525",1045525,19
"45526",1045526,17
"45527",1045527,4
"45528",1045528,16
"45529",1045529,8
"45530",1045530,8
"45531",1045531,16
"45532",1045532,19
"45533",1045533,10
"45534",1045534,13
"45535",1045535,19
"45536",1045536,14
"45537",1045537,12
"45538",1045538,14
"45539",1045539,4
"45540",1045540,5
"45541",1045541,3
"45542",1045542,2
"45543",1045543,3
"45544",1045544,17
"45545",1045545,16
"45546",1045546,5
"45547",1045547,9
"45548",1045548,7
"45549",1045549,18
"45550",1045550,9
"45551",1045551,8
"45552",1045552,5
"45553",1045553,7
"45554",1045554,1
"45555",1045555,3
"45556",1045556,5
"45557",1045557,13
"45558",1045558,13
"45559",1045559,10
"45560",1045560,4
"45561",1045561,13
"45562",1045562,13
"45563",1045563,3
"45564",1045564,12
"45565",1045565,16
"45566",1045566,7
"45567",1045567,11
"45568",1045568,9
"45569",1045569,15
"45570",1045570,14
"45571",1045571,13
"45572",1045572,12
